regime,file,generation,epistasis_class,column,slope,intercept,r,r2,p_value,n_points
mig0,sim_mig0_rep0091.tsv,9,PO,PO_2,3.030121768962923,55.65472181323842,0.4982249237576059,0.2482280746532722,0.025368472860833526,20
mig0,sim_mig0_rep0091.tsv,9,NE,NE_1,-0.20196325853976319,45.37032798775023,-0.04008515063571768,0.0016068193014881775,0.8667483903864007,20
mig0,sim_mig0_rep0091.tsv,9,NE,NE_2,0.08233519275332778,38.247358327104884,0.030002998178037362,0.0009001798996713132,0.9000758649069565,20
mig0,sim_mig0_rep0091.tsv,10,RE,RE_1,3.30384894462588,36.99777947842728,0.5373331341222336,0.28872689702562226,0.014555589794379686,20
mig0,sim_mig0_rep0091.tsv,10,RE,RE_2,2.395888938822518,49.86289991749783,0.5621618109768202,0.3160259017207381,0.009883287077119973,20
mig0,sim_mig0_rep0091.tsv,10,DE,DE_1,1.353185411260625,44.20517818548453,0.2628706496521961,0.06910097844856762,0.26282755210494846,20
mig0,sim_mig0_rep0091.tsv,10,DE,DE_2,3.137236983672847,37.55307965140195,0.6072247661452985,0.3687219166202125,0.004519802512232335,20
mig0,sim_mig0_rep0091.tsv,10,DI,DI_1,-2.9232663109535544,64.66376996097556,-0.49244186542002066,0.24249899081834975,0.02739938661851426,20
mig0,sim_mig0_rep0091.tsv,10,DI,DI_2,-1.3032119918414622,53.30816723827729,-0.2214978837568593,0.049061312508767156,0.3479789587565598,20
mig0,sim_mig0_rep0091.tsv,10,DRE,DRE_1,3.2755668854022013,46.60376485262411,0.5456602368914444,0.2977450941244272,0.012823945802610646,20
mig0,sim_mig0_rep0091.tsv,10,DRE,DRE_2,1.2166340971358245,48.34304245373043,0.21081128871499066,0.04444139944967515,0.3723082598561852,20
mig0,sim_mig0_rep0091.tsv,10,DDE,DDE_1,-1.7242973992669999,69.24551715989541,-0.3421013502383099,0.11703333383487477,0.13984001893796344,20
mig0,sim_mig0_rep0091.tsv,10,DDE,DDE_2,2.8017407791368787,31.17770951204953,0.4619781703067007,0.21342382983992694,0.04029887954767621,20
mig0,sim_mig0_rep0091.tsv,10,PO,PO_1,2.600050681007888,32.1701737944349,0.5987939905056993,0.35855424306573946,0.0052772836844657105,20
mig0,sim_mig0_rep0091.tsv,10,PO,PO_2,1.908295254098587,65.02978117398378,0.46960309300378944,0.2205270649587257,0.03670045500588734,20
mig0,sim_mig0_rep0091.tsv,10,NE,NE_1,-3.013529877667171,61.569322154183745,-0.504996179231764,0.2550211410386799,0.023143669210785613,20
mig0,sim_mig0_rep0091.tsv,10,NE,NE_2,1.226969221815021,29.27060167139088,0.25546255689464514,0.0652611179751498,0.2770078081968432,20
mig0,sim_mig0_rep0148.tsv,1,RE,RE_1,-1.1326234676008529,73.64946911882916,-0.2742304004433994,0.0752023125273472,0.2419895199250279,20
mig0,sim_mig0_rep0148.tsv,1,RE,RE_2,3.2254783665288786,43.75599611411982,0.6262576117722877,0.3921985963027294,0.0031349737980026107,20
mig0,sim_mig0_rep0148.tsv,1,DE,DE_1,1.7401781448226135,43.83084857287296,0.31641324256174486,0.10011734006843759,0.17409707862567836,20
mig0,sim_mig0_rep0148.tsv,1,DE,DE_2,3.066746803508536,42.03138578395772,0.5275641561694958,0.27832393887483214,0.016821766015585132,20
mig0,sim_mig0_rep0148.tsv,1,DI,DI_1,-2.768293926146938,68.8047708319175,-0.45848327746313283,0.21020691571333605,0.042036804171690666,20
mig0,sim_mig0_rep0148.tsv,1,DI,DI_2,-1.316271979646072,53.854767258591416,-0.26162578291353406,0.06844805028511965,0.26517778385022756,20
mig0,sim_mig0_rep0148.tsv,1,DRE,DRE_1,2.483619326529869,47.34080388938371,0.5697914103977395,0.3246622513630452,0.008722973668031974,20
mig0,sim_mig0_rep0148.tsv,1,DRE,DRE_2,1.6357116716904658,52.81627355451529,0.2653285479975631,0.07039923838249515,0.2582258954246738,20
mig0,sim_mig0_rep0148.tsv,1,DDE,DDE_1,-1.5328044310897069,65.55678382881905,-0.25960538970612435,0.0673949583644687,0.269020224547588,20
mig0,sim_mig0_rep0148.tsv,1,DDE,DDE_2,-0.052107907179299584,54.30333480881199,-0.00729740021885146,5.325204995409334e-05,0.9756413041143226,20
mig0,sim_mig0_rep0148.tsv,1,PO,PO_1,3.0487162316521936,40.641093964628524,0.5934415758357269,0.35217290393039075,0.005810300677613,20
mig0,sim_mig0_rep0148.tsv,1,PO,PO_2,4.526945657594813,31.87091511275063,0.48471179671360265,0.23494552587332887,0.030311586287973317,20
mig0,sim_mig0_rep0148.tsv,1,NE,NE_1,-3.116988016358953,71.61389252923826,-0.6521751745673481,0.42533245832195093,0.001831657868476043,20
mig0,sim_mig0_rep0148.tsv,1,NE,NE_2,-0.28197531564792433,41.214158349681334,-0.0836320520137058,0.006994320124023192,0.7259286979139132,20
mig0,sim_mig0_rep0148.tsv,2,RE,RE_1,1.132643920052984,54.25488055037195,0.21505275642480332,0.04624768804590578,0.36253922823937623,20
mig0,sim_mig0_rep0148.tsv,2,RE,RE_2,1.775351151682796,45.344708600360846,0.24643075431284261,0.0607281166711966,0.29492759282461595,20
mig0,sim_mig0_rep0148.tsv,2,DE,DE_1,-0.8624240018341116,66.39130730532018,-0.17934605099699263,0.03216500600821588,0.44930016308094456,20
mig0,sim_mig0_rep0148.tsv,2,DE,DE_2,1.0392751183896427,48.83380725727401,0.16488450090500414,0.027186898638692312,0.4872533470623849,20
mig0,sim_mig0_rep0148.tsv,2,DI,DI_1,0.7987927517872432,32.29725719570398,0.1782695478655395,0.03178003169618388,0.452071345922579,20
mig0,sim_mig0_rep0148.tsv,2,DI,DI_2,-1.736859075161635,45.795292562345985,-0.38273708564598163,0.1464876767287795,0.095801079481938,20
mig0,sim_mig0_rep0148.tsv,2,DRE,DRE_1,0.32920285848555225,62.348290242673734,0.06227466227665387,0.0038781335616712965,0.7942305252111527,20
mig0,sim_mig0_rep0148.tsv,2,DRE,DRE_2,0.20426645628527845,58.36705003524359,0.027552827572196636,0.0007591583072231991,0.9082016175968239,20
mig0,sim_mig0_rep0148.tsv,2,DDE,DDE_1,0.022357559695244784,55.90734782104943,0.0031624792985096586,1.0001275313502142e-05,0.9894424378572666,20
mig0,sim_mig0_rep0148.tsv,2,DDE,DDE_2,0.6028677702465326,54.69351018588706,0.07249284595363009,0.0052552127144567425,0.7613392028931806,20
mig0,sim_mig0_rep0148.tsv,2,PO,PO_1,2.836777414322516,39.69384913252027,0.5324961381224154,0.2835521371152865,0.01564477622433237,20
mig0,sim_mig0_rep0148.tsv,2,PO,PO_2,1.2308319508674361,55.73579654735397,0.26479668438592924,0.07011728406178142,0.2592172903929475,20
mig0,sim_mig0_rep0148.tsv,2,NE,NE_1,-0.7752413650699038,45.36563190376045,-0.11705990808044872,0.013703022079803104,0.6230763692650412,20
mig0,sim_mig0_rep0148.tsv,2,NE,NE_2,-2.9148004070944804,57.480347200783655,-0.5754954964064886,0.3311950663841507,0.007930143101847463,20
mig0,sim_mig0_rep0148.tsv,3,RE,RE_1,2.1251274352084604,45.89067280572994,0.4555051521781068,0.20748494366080023,0.04356295523017659,20
mig0,sim_mig0_rep0148.tsv,3,RE,RE_2,2.0372342384876787,44.38627410551901,0.5092595659446963,0.2593453055061805,0.021824184374045343,20
mig0,sim_mig0_rep0148.tsv,3,DE,DE_1,0.8261604229661315,50.476016600139474,0.161943569025531,0.026225719548726923,0.4951599495065254,20
mig0,sim_mig0_rep0148.tsv,3,DE,DE_2,-0.45712446030497134,69.90923056037569,-0.09895847382441851,0.009792779541658124,0.6780824045520417,20
mig0,sim_mig0_rep0148.tsv,3,DI,DI_1,-0.5774836347247836,61.96618468553782,-0.14985898746612633,0.02245771612437261,0.5282931070827521,20
mig0,sim_mig0_rep0148.tsv,3,DI,DI_2,-0.678328219887419,43.67384637278578,-0.15431505008760985,0.023813134683541536,0.5159567359036565,20
mig0,sim_mig0_rep0148.tsv,3,DRE,DRE_1,3.219264450986208,31.883239215708194,0.4195561610334995,0.17602737226116777,0.06554311480883264,20
mig0,sim_mig0_rep0148.tsv,3,DRE,DRE_2,3.250784334434679,24.865886290219642,0.595409464501175,0.354512430417576,0.005609410618476302,20
mig0,sim_mig0_rep0148.tsv,3,DDE,DDE_1,1.686488698624037,30.27997055371602,0.40486581339462874,0.16391632685569435,0.07660141581929233,20
mig0,sim_mig0_rep0148.tsv,3,DDE,DDE_2,1.6674937081373282,49.86175909676736,0.2948647032362875,0.08694519321462389,0.20692916593901098,20
mig0,sim_mig0_rep0148.tsv,3,PO,PO_1,3.5456716434828826,37.19526824856769,0.6365142772271483,0.40515042511399896,0.0025488331757108755,20
mig0,sim_mig0_rep0148.tsv,3,PO,PO_2,2.7382729419135345,44.15573924238917,0.49009676103276656,0.2401948351748087,0.028258536820527636,20
mig0,sim_mig0_rep0148.tsv,3,NE,NE_1,-0.44585428086683687,50.2657956665978,-0.11905321625270707,0.014173668300113833,0.6171285588899906,20
mig0,sim_mig0_rep0148.tsv,3,NE,NE_2,-2.1156880362622634,63.119996736425094,-0.3696639925001403,0.1366514673511438,0.1086780890865847,20
mig0,sim_mig0_rep0148.tsv,4,RE,RE_1,4.263469691580581,43.849001285250985,0.6436125556973995,0.41423712185133815,0.0021992029551726098,20
mig0,sim_mig0_rep0148.tsv,4,RE,RE_2,1.7003327256733203,50.9885241210108,0.2527507095161913,0.0638829211609381,0.2823154595147797,20
mig0,sim_mig0_rep0148.tsv,4,DE,DE_1,0.19496103252582112,58.295619439355825,0.04440750420721428,0.001972026429913754,0.8525232638011755,20
mig0,sim_mig0_rep0148.tsv,4,DE,DE_2,4.840320441268856,30.640130786564505,0.646399494964437,0.4178323070902793,0.002073363335411708,20
mig0,sim_mig0_rep0148.tsv,4,DI,DI_1,-1.9342332122175805,63.44450519499985,-0.38634017844973056,0.14925873348456967,0.09245700225470305,20
mig0,sim_mig0_rep0148.tsv,4,DI,DI_2,-0.8526439064433711,42.87058553030645,-0.18967919918995782,0.035978198605343695,0.4231533073864726,20
mig0,sim_mig0_rep0148.tsv,4,DRE,DRE_1,4.994542956757173,23.91524516836644,0.5144914323841836,0.26470143399672896,0.02028737530995237,20
mig0,sim_mig0_rep0148.tsv,4,DRE,DRE_2,2.989172533101126,50.08770891009706,0.4646131921339469,0.21586541830489586,0.039025738748691925,20
mig0,sim_mig0_rep0148.tsv,4,DDE,DDE_1,1.3359504884673645,45.18614168712555,0.26117506242145255,0.06821241323084963,0.266031967115863,20
mig0,sim_mig0_rep0148.tsv,4,DDE,DDE_2,1.504441924461153,48.37994810224024,0.3118784232691304,0.09726815090083886,0.18069054498730827,20
mig0,sim_mig0_rep0148.tsv,4,PO,PO_1,4.9859884689627085,33.989029773202574,0.7202418441823327,0.5187483141111676,0.0003417983420184149,20
mig0,sim_mig0_rep0148.tsv,4,PO,PO_2,1.5753082403852594,48.488704744800835,0.26036391394238134,0.06778936768339576,0.2675735699241533,20
mig0,sim_mig0_rep0148.tsv,4,NE,NE_1,-1.433637337512116,56.086433308528164,-0.3877406929218869,0.150342844947545,0.09118055256504443,20
mig0,sim_mig0_rep0148.tsv,4,NE,NE_2,-1.6333916725585191,60.591322456691174,-0.3222209622080037,0.10382634848625176,0.1658952282570108,20
mig0,sim_mig0_rep0148.tsv,5,RE,RE_1,3.0363287694982732,38.63211815566869,0.6614555260996143,0.4375234130077176,0.0014928531345065055,20
mig0,sim_mig0_rep0148.tsv,5,RE,RE_2,2.413297067343708,42.892176665844644,0.4425957691220795,0.1958910148447651,0.05067785728336881,20
mig0,sim_mig0_rep0148.tsv,5,DE,DE_1,0.30098834903598776,52.489142485189525,0.06829713039466995,0.00466449802014655,0.7748005647410312,20
mig0,sim_mig0_rep0148.tsv,5,DE,DE_2,2.6202414973775965,38.06195529078889,0.38722344177560325,0.149941993860544,0.09165046682905509,20
mig0,sim_mig0_rep0148.tsv,5,DI,DI_1,-2.6169410826273753,62.67898005766993,-0.4696057933753886,0.22052960117172818,0.03669922650991129,20
mig0,sim_mig0_rep0148.tsv,5,DI,DI_2,-1.0002507118172372,55.59244393427006,-0.12862998538885717,0.01654567314113761,0.5888766802914329,20
mig0,sim_mig0_rep0148.tsv,5,DRE,DRE_1,2.301535118431447,43.15022397967422,0.39526523400504626,0.15623460521306398,0.08454315117800375,20
mig0,sim_mig0_rep0148.tsv,5,DRE,DRE_2,1.6877595269032202,47.95232649086388,0.37768660571477897,0.14264717213635092,0.10063616493960055,20
mig0,sim_mig0_rep0148.tsv,5,DDE,DDE_1,-0.030575460800869432,54.54775086497625,-0.004826707891910698,2.329710907383301e-05,0.9838871793209663,20
mig0,sim_mig0_rep0148.tsv,5,DDE,DDE_2,1.0051056178932358,47.33500011842458,0.229868134348441,0.052839359188832924,0.32958579988615644,20
mig0,sim_mig0_rep0148.tsv,5,PO,PO_1,1.542261913651467,69.99281592706569,0.29133524187048365,0.0848762231557332,0.2126726844343178,20
mig0,sim_mig0_rep0148.tsv,5,PO,PO_2,3.5482696550769908,36.624877836578804,0.7172552971592147,0.5144551613029533,0.00037153198902091717,20
mig0,sim_mig0_rep0148.tsv,5,NE,NE_1,0.40168571727038627,37.380921787265486,0.08836620400439148,0.0078085860101457325,0.7110353418674428,20
mig0,sim_mig0_rep0148.tsv,5,NE,NE_2,-1.3398939547397077,48.69996136526566,-0.24893900715027728,0.061970629280965805,0.28988148758855203,20
mig0,sim_mig0_rep0148.tsv,6,RE,RE_1,2.4707524681051805,51.42750228863127,0.42723779327335215,0.1825321320010836,0.060262706397095925,20
mig0,sim_mig0_rep0148.tsv,6,RE,RE_2,2.779592241396502,46.84403189523175,0.5843768569194457,0.3414963109030504,0.006813600485041303,20
mig0,sim_mig0_rep0148.tsv,6,DE,DE_1,1.5241508487242101,44.899115450866205,0.3045787141553339,0.09276819311651659,0.1916561124291891,20
mig0,sim_mig0_rep0148.tsv,6,DE,DE_2,1.1221602574665097,54.37570459780751,0.2289663009130518,0.052425566953806194,0.3315393409813301,20
mig0,sim_mig0_rep0148.tsv,6,DI,DI_1,-0.4690353078022089,48.470937783225885,-0.12319421810605859,0.015176815374763133,0.6048457059083002,20
mig0,sim_mig0_rep0148.tsv,6,DI,DI_2,-1.1958600434085254,54.39098119863114,-0.25045595997792597,0.06272818788846446,0.2868556197790712,20
mig0,sim_mig0_rep0148.tsv,6,DRE,DRE_1,1.0191794151205205,56.086482178349925,0.2194375498062108,0.04815283826495324,0.35259604516849863,20
mig0,sim_mig0_rep0148.tsv,6,DRE,DRE_2,2.794068292579835,32.57299384181809,0.544508901654821,0.29648994398133954,0.013052935217956049,20
mig0,sim_mig0_rep0148.tsv,6,DDE,DDE_1,0.13042580032088757,47.06873756493645,0.023535622302016057,0.0005539255171431556,0.9215429481841897,20
mig0,sim_mig0_rep0148.tsv,6,DDE,DDE_2,0.24308353638457847,54.844656458058495,0.046278052836202156,0.0021416581743103186,0.846380482708766,20
mig0,sim_mig0_rep0148.tsv,6,PO,PO_1,3.0388496851832563,41.30837650625848,0.5350269454755424,0.28625383238488905,0.015067018183021837,20
mig0,sim_mig0_rep0148.tsv,6,PO,PO_2,2.496245252561231,52.40867819177845,0.5605146633292528,0.3141766878071056,0.010149543756026119,20
mig0,sim_mig0_rep0148.tsv,6,NE,NE_1,0.010869404699570808,38.90922469925879,0.0015460439415278494,2.390251869134968e-06,0.994838610871682,20
mig0,sim_mig0_rep0148.tsv,6,NE,NE_2,-0.8899900988717662,43.35977742059965,-0.15420119933510068,0.023778009876383455,0.5162702157586425,20
mig0,sim_mig0_rep0148.tsv,7,RE,RE_1,3.7028552257406004,42.41500942664122,0.7058999387352188,0.4982947235063857,0.0005055497032109039,20
mig0,sim_mig0_rep0148.tsv,7,RE,RE_2,2.02679790676414,46.77309341799098,0.37575568555232386,0.14119233522489688,0.10253086521566501,20
mig0,sim_mig0_rep0148.tsv,7,DE,DE_1,0.04884192509111431,55.929067251090736,0.006142705100733,3.7732825954571214e-05,0.9794948237757184,20
mig0,sim_mig0_rep0148.tsv,7,DE,DE_2,-0.5870310273548409,57.79513724224531,-0.13086949055326158,0.017126823557670222,0.5823497379075278,20
mig0,sim_mig0_rep0148.tsv,7,DI,DI_1,-2.3375082933550657,71.77440808737697,-0.398567912904689,0.15885638119719978,0.08174544008756716,20
mig0,sim_mig0_rep0148.tsv,7,DI,DI_2,-1.9992547811553454,49.82650765403967,-0.3989333705336435,0.15914783412533332,0.08144012796906859,20
mig0,sim_mig0_rep0148.tsv,7,DRE,DRE_1,2.9490776560586935,34.055076918807096,0.45258426419367026,0.20483251619572593,0.04510093053268783,20
mig0,sim_mig0_rep0148.tsv,7,DRE,DRE_2,-0.9847240382389216,63.24029096266996,-0.2839194700194567,0.08061026545612919,0.22508028731118956,20
mig0,sim_mig0_rep0148.tsv,7,DDE,DDE_1,1.1198585763676911,50.58627436898713,0.2887244161838632,0.08336178850071264,0.21698832105690516,20
mig0,sim_mig0_rep0148.tsv,7,DDE,DDE_2,-0.9620621707246323,56.37377352013235,-0.15326983059024307,0.02349164096916181,0.5188380562468342,20
mig0,sim_mig0_rep0148.tsv,7,PO,PO_1,3.052648962070296,39.029681694932094,0.5371240059089954,0.2885021977237266,0.014601382904505737,20
mig0,sim_mig0_rep0148.tsv,7,PO,PO_2,-0.2954354823161729,67.14153567248584,-0.04857203288579368,0.002359242378658623,0.8388588417251089,20
mig0,sim_mig0_rep0148.tsv,7,NE,NE_1,-3.4811135783784746,72.44350122633452,-0.5529236672433181,0.30572458179779954,0.011452974464971056,20
mig0,sim_mig0_rep0148.tsv,7,NE,NE_2,-3.62077180787379,59.35159594499957,-0.6269974739422304,0.39312583232993786,0.0030892498568497275,20
mig0,sim_mig0_rep0148.tsv,8,RE,RE_1,2.6404477700801348,38.27655619152915,0.5291417862811323,0.2799910299887875,0.016437808394222778,20
mig0,sim_mig0_rep0148.tsv,8,RE,RE_2,3.165035530212295,35.4207857061924,0.5503328351894194,0.3028662294876247,0.011927662694285671,20
mig0,sim_mig0_rep0148.tsv,8,DE,DE_1,1.0539907573620386,57.99715690621585,0.1808623318753887,0.032711183091403244,0.4454118700796278,20
mig0,sim_mig0_rep0148.tsv,8,DE,DE_2,2.879729751364283,41.559583190327906,0.42146824852047665,0.17763548451091826,0.06419734127624842,20
mig0,sim_mig0_rep0148.tsv,8,DI,DI_1,0.25516901041188433,40.81602980120487,0.048849486689237706,0.0023862723498020116,0.8379500075144516,20
mig0,sim_mig0_rep0148.tsv,8,DI,DI_2,0.488327219691581,36.23689554928874,0.09690796258835103,0.009391153213025244,0.6844200151529448,20
mig0,sim_mig0_rep0148.tsv,8,DRE,DRE_1,1.5623411482099216,65.8576222609117,0.3479491753777695,0.12106862864606978,0.13275743281041455,20
mig0,sim_mig0_rep0148.tsv,8,DRE,DRE_2,0.44742423082047783,62.150371503835714,0.12160759118800195,0.01478840623454821,0.6095400527352319,20
mig0,sim_mig0_rep0148.tsv,8,DDE,DDE_1,1.5034673625634456,52.223723598088014,0.2751391757256354,0.07570156601898208,0.24036979676369788,20
mig0,sim_mig0_rep0148.tsv,8,DDE,DDE_2,-1.5277336423584804,62.82730438784709,-0.31327839067092433,0.09814335006136429,0.17863724129341985,20
mig0,sim_mig0_rep0148.tsv,8,PO,PO_1,-0.09387613485208011,62.25717129930217,-0.019872810146711755,0.0003949285831272497,0.9337250230170994,20
mig0,sim_mig0_rep0148.tsv,8,PO,PO_2,1.981453981537021,59.914503305736716,0.39388404606123567,0.1551446417415696,0.08573390045829841,20
mig0,sim_mig0_rep0148.tsv,8,NE,NE_1,-4.462865795260471,75.4388205065066,-0.6850262768760781,0.4692610000107012,0.0008599739768330231,20
mig0,sim_mig0_rep0148.tsv,8,NE,NE_2,-1.076360142842915,64.30767717915803,-0.272123389511334,0.07405113911913722,0.2457718052899776,20
mig0,sim_mig0_rep0148.tsv,9,RE,RE_1,4.0455474691917415,28.600985513229027,0.6469003132903588,0.4184800153351644,0.0020514008859927988,20
mig0,sim_mig0_rep0148.tsv,9,RE,RE_2,-0.46864011960763896,63.15674994986391,-0.0703965158591856,0.00495566944511257,0.7680569910136748,20
mig0,sim_mig0_rep0148.tsv,9,DE,DE_1,-0.08800893595787293,63.326564336628216,-0.011576770573506676,0.0001340216169116101,0.9613651022421882,20
mig0,sim_mig0_rep0148.tsv,9,DE,DE_2,-0.7588258906154342,68.01578506603937,-0.12652556869972714,0.016008719534789374,0.5950378630974789,20
mig0,sim_mig0_rep0148.tsv,9,DI,DI_1,-1.4254350218641536,51.86769130705324,-0.2917101555496616,0.08509481485080778,0.21205764535866242,20
mig0,sim_mig0_rep0148.tsv,9,DI,DI_2,-3.034462870773305,52.9590141423371,-0.5493080925043227,0.3017393804907375,0.012119751340232703,20
mig0,sim_mig0_rep0148.tsv,9,DRE,DRE_1,1.9523592780439956,46.06383309379081,0.424710063586538,0.18037863811168117,0.06196340966511409,20
mig0,sim_mig0_rep0148.tsv,9,DRE,DRE_2,2.2942366302483426,40.84390791413006,0.3519990187696458,0.12390330921479345,0.12800364580449902,20
mig0,sim_mig0_rep0148.tsv,9,DDE,DDE_1,1.4074338201875116,43.54876928843278,0.257403096516935,0.06625635409650656,0.27324817132512186,20
mig0,sim_mig0_rep0148.tsv,9,DDE,DDE_2,2.3807937107791703,40.45616421004565,0.45662031882673265,0.20850211556542697,0.04298656086331153,20
mig0,sim_mig0_rep0148.tsv,9,PO,PO_1,0.4631528625196287,60.78299473648311,0.06900408150674729,0.004761563264589824,0.7725279607478569,20
mig0,sim_mig0_rep0148.tsv,9,PO,PO_2,1.8364811386504958,50.91473993621682,0.3968445622788568,0.15748560661029745,0.08319660577001425,20
mig0,sim_mig0_rep0148.tsv,9,NE,NE_1,-2.0575068906490013,61.45201911876767,-0.32522717774730087,0.10577271714547443,0.1617557968496343,20
mig0,sim_mig0_rep0148.tsv,9,NE,NE_2,-0.8366553825975346,41.891188895154244,-0.14106994651043742,0.019900729808457675,0.5530198591621116,20
mig0,sim_mig0_rep0148.tsv,10,RE,RE_1,1.0929387908966854,59.89633451304903,0.23122107655709467,0.05346318624422183,0.32666788149748294,20
mig0,sim_mig0_rep0148.tsv,10,RE,RE_2,-0.32164830080176837,69.02823922074016,-0.06271190503521414,0.003932783033145716,0.7928157913124463,20
mig0,sim_mig0_rep0148.tsv,10,DE,DE_1,-0.24339071577090512,62.61419475163617,-0.045019328550581515,0.002026739943145204,0.8505131484129004,20
mig0,sim_mig0_rep0148.tsv,10,DE,DE_2,0.4310753411626298,48.60423172120011,0.08675102046793354,0.007525739552227823,0.7161055982910922,20
mig0,sim_mig0_rep0148.tsv,10,DI,DI_1,-2.825948393714721,66.90856620851578,-0.5356814133090468,0.28695457656477785,0.01492043588267562,20
mig0,sim_mig0_rep0148.tsv,10,DI,DI_2,-2.7633284521622006,56.59167948977195,-0.5656935047500441,0.32000914131638813,0.009331512774440758,20
mig0,sim_mig0_rep0148.tsv,10,DRE,DRE_1,3.019921646193965,42.350565779580194,0.507458898035106,0.2575145331950041,0.022373987831197498,20
mig0,sim_mig0_rep0148.tsv,10,DRE,DRE_2,0.41847244647314297,61.451947776664554,0.08034922178601493,0.006455997441618217,0.7363125387885299,20
mig0,sim_mig0_rep0148.tsv,10,DDE,DDE_1,0.6180264453773049,49.81825936607833,0.12976119563807362,0.016837967893422415,0.5855759584546751,20
mig0,sim_mig0_rep0148.tsv,10,DDE,DDE_2,1.438692981651477,55.657862188096885,0.2045731127292644,0.04185015845174032,0.38694358441847754,20
mig0,sim_mig0_rep0148.tsv,10,PO,PO_1,2.2632964793894597,41.72947766537804,0.3557426757000387,0.12655285131422292,0.12371795511355674,20
mig0,sim_mig0_rep0148.tsv,10,PO,PO_2,2.745490275156119,45.22016470693577,0.5320533268749067,0.2830807426386563,0.01574766933974614,20
mig0,sim_mig0_rep0148.tsv,10,NE,NE_1,-2.1967006350421268,60.91763527797729,-0.3504614852521351,0.12282325264513251,0.12979397333853573,20
mig0,sim_mig0_rep0148.tsv,10,NE,NE_2,-0.47273983292508887,32.83840319105846,-0.14301482191913056,0.02045323928856063,0.5475038754791054,20
mig0,sim_mig0_rep0214.tsv,1,RE,RE_1,2.863280570200133,40.84416361834273,0.407640397952748,0.16617069404307475,0.07441330665557454,20
mig0,sim_mig0_rep0214.tsv,1,RE,RE_2,-0.030053554412051937,67.32621111273072,-0.007498023037382773,5.6220349469122776e-05,0.974971823955917,20
mig0,sim_mig0_rep0214.tsv,1,DE,DE_1,1.3078551103363754,52.301285001102066,0.31352662376271884,0.09829894380804945,0.17827482504688527,20
mig0,sim_mig0_rep0214.tsv,1,DE,DE_2,0.7439998418294469,47.070504049203116,0.1753581658915457,0.030750486344846863,0.4596099673710472,20
mig0,sim_mig0_rep0214.tsv,1,DI,DI_1,0.5551051640733787,40.378947631933606,0.142217113597743,0.020225707400073338,0.5497632954665586,20
mig0,sim_mig0_rep0214.tsv,1,DI,DI_2,-1.6634876483675258,51.625924093142515,-0.3626696105226511,0.13152924639665145,0.11605960678667894,20
mig0,sim_mig0_rep0214.tsv,1,DRE,DRE_1,1.6033453370536679,44.61987065387346,0.45019708551170706,0.20267741580323528,0.0463886401128871,20
mig0,sim_mig0_rep0214.tsv,1,DRE,DRE_2,0.7762748160113894,57.92225389627028,0.15506999459426876,0.024046703223466543,0.5138803361466697,20
mig0,sim_mig0_rep0214.tsv,1,DDE,DDE_1,4.426136819421096,22.54640409941544,0.7465910655250461,0.5573982191218236,0.00015609568870570691,20
mig0,sim_mig0_rep0214.tsv,1,DDE,DDE_2,0.30556885242941517,57.35219426191925,0.05756891255788073,0.0033141796930969175,0.8094946781446681,20
mig0,sim_mig0_rep0214.tsv,1,PO,PO_1,0.8553065495300424,54.994590671867485,0.15555605704487319,0.024197686883347842,0.5125455757893294,20
mig0,sim_mig0_rep0214.tsv,1,PO,PO_2,2.2259992831401005,60.46654540088317,0.39461087089298613,0.15571773942692096,0.0851057575929163,20
mig0,sim_mig0_rep0214.tsv,1,NE,NE_1,-3.4615893387605854,57.88774565885788,-0.5605547786804909,0.3142216599015341,0.010142990725755974,20
mig0,sim_mig0_rep0214.tsv,1,NE,NE_2,-1.3927867751860357,46.50935385685048,-0.19976395413655848,0.03990563737227304,0.3984416811353232,20
mig0,sim_mig0_rep0214.tsv,2,RE,RE_1,3.564813395218568,35.50612017575362,0.5601393311996079,0.313756070356744,0.01021102278231327,20
mig0,sim_mig0_rep0214.tsv,2,RE,RE_2,3.2532074690781543,43.619142509677026,0.7064649581221132,0.49909273705447915,0.0004980258742535685,20
mig0,sim_mig0_rep0214.tsv,2,DE,DE_1,-0.268726706108246,67.5716119591358,-0.0557102984871469,0.0031036373575270017,0.815542124073354,20
mig0,sim_mig0_rep0214.tsv,2,DE,DE_2,2.9336689834030385,32.002482461424805,0.46579027737578826,0.21696058249781378,0.03846719623910725,20
mig0,sim_mig0_rep0214.tsv,2,DI,DI_1,-0.3233643248432828,41.03107371655474,-0.07840285291723857,0.006147007345562145,0.7424900288944514,20
mig0,sim_mig0_rep0214.tsv,2,DI,DI_2,-1.9487128301349068,54.74525530712937,-0.29460276031070903,0.08679078638268908,0.20735185676606732,20
mig0,sim_mig0_rep0214.tsv,2,DRE,DRE_1,1.6802267306684149,43.592980133777694,0.325432030769131,0.10590600665052063,0.16147634026640478,20
mig0,sim_mig0_rep0214.tsv,2,DRE,DRE_2,1.9631152802695713,42.8590425412797,0.4478443855189212,0.2005645936408201,0.04768521623747541,20
mig0,sim_mig0_rep0214.tsv,2,DDE,DDE_1,2.1815415445726956,42.760231645184646,0.3977071174653204,0.15817095128257416,0.08246791906502556,20
mig0,sim_mig0_rep0214.tsv,2,DDE,DDE_2,-2.0398590178331744,75.49627716512025,-0.36350966894100367,0.1321392794135981,0.11515454311462636,20
